IS_PRIMARY,PROGRAMNAME,PROGRAMURL,CATALOGNAME,LASTUPDATED,NAME,KEYWORDS,DESCRIPTION,SKU,MANUFACTURER,MANUFACTURERID,UPC,ISBN,CURRENCY,SALEPRICE,PRICE,PRODUCT_PRICE,RETAILPRICE,FROMPRICE,BUYURL,IMPRESSIONURL,IMAGEURL,ADVERTISERCATEGORY,THIRDPARTYID,THIRDPARTYCATEGORY,AUTHOR,ARTIST,TITLE,PUBLISHER,LABEL,FORMAT,SPECIAL,GIFT,PROMOTIONALTEXT,STARTDATE,ENDDATE,OFFLINE,ONLINE,INSTOCK,CONDITION,WARRANTY,STANDARDSHIPPINGCOST
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246649653,Yarn Crop Sweater,pullover-sweaters,Sweater-weather. Cutout peek-a-boo style sweater features a hi-lo hem and a full-circle neckline. Style ready with fitted skinnies or a stretchy skirt.,23034303050054,Bebe,23034303050054,,,USD,79,79,7900,,,http://www.kqzyfj.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Fclothing%2Ftops%2Fsweaters%2FYarn-Crop-Sweater%2Fpc%2F636%2Fc%2F184%2Fsc%2F216%2F65887.pro%3FproductVariantId%3D1025688%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23034303050054,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230343-wht-i1?$Main$,Clothing > Sweaters . Clothing . White Party . Black & White . Clothing > All Clothing,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246649769,Wavy Textured Bangle Set,apparel-accessories,Radically wavy; majorly sexy. Ultra cute and super original textured bangle set that features curvy detail. Don't miss the clustered set of the season.,23047001160001,Bebe,23047001160001,,,USD,34,34,3400,,,http://www.anrdoezrs.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fbracelets%2FWavy-Textured-Bangle-Set%2Fpc%2F245%2Fc%2F247%2Fsc%2F251%2F65891.pro%3FproductVariantId%3D1025721%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23047001160001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230470-gol-i1?$Main$,Accessories > Jewelry > Bracelets . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246649769,Wavy Textured Bangle Set,apparel-accessories,Radically wavy; majorly sexy. Ultra cute and super original textured bangle set that features curvy detail. Don't miss the clustered set of the season.,23047002650001,Bebe,23047002650001,,,USD,34,34,3400,,,http://www.tkqlhce.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fbracelets%2FWavy-Textured-Bangle-Set%2Fpc%2F245%2Fc%2F247%2Fsc%2F251%2F65891.pro%3FproductVariantId%3D1025722%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23047002650001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230470-sil-i1?$Main$,Accessories > Jewelry > Bracelets . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246649884,Spike & Chain Bangle Set,apparel-accessories,Update your ensemble wearing our sassy Bangle Set featuring a bevy of spike and chain bracelets. Mix it up!,23048204080001,Bebe,23048204080001,,,USD,39,39,3900,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fbracelets%2FSpike-Chain-Bangle-Set%2Fpc%2F245%2Fc%2F247%2Fsc%2F251%2F65893.pro%3FproductVariantId%3D1025727%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23048204080001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230482-flm-i1?$Main$,Accessories > Jewelry > Bracelets . Accessories > Jewelry . Accessories . Accessories . April Catalog,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246649884,Spike & Chain Bangle Set,apparel-accessories,Update your ensemble wearing our sassy Bangle Set featuring a bevy of spike and chain bracelets. Mix it up!,23048201800001,Bebe,23048201800001,,,USD,39,39,3900,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fbracelets%2FSpike-Chain-Bangle-Set%2Fpc%2F245%2Fc%2F247%2Fsc%2F251%2F65893.pro%3FproductVariantId%3D1025728%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23048201800001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230482-mlt-i1?$Main$,Accessories > Jewelry > Bracelets . Accessories > Jewelry . Accessories . Accessories . April Catalog,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246649884,Chainlink & Crystal Hoops,apparel-accessories,Drop dead gorgeous. Our waterfall earrings have 3-tiered layers and feature a crystalized center of statement rhinestones. Spark your silhouette for your going-out night!,23049114360001,Bebe,23049114360001,,,USD,29,29,2900,,,http://www.tkqlhce.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fall-jewelry%2FChainlink-Crystal-Hoops%2Fpc%2F245%2Fc%2F247%2Fsc%2F248%2F65895.pro%3FproductVariantId%3D1025730%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23049114360001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230491-gwc-i1?$Main$,Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246649884,Multi-Circle Earrings,apparel-accessories,Triple golden circles with a hanging dropdown effect that pops with any outfit. Style ready with textured leggings and a cutout crop.,23049200890001,Bebe,23049200890001,,,USD,26,26,2600,,,http://www.anrdoezrs.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fearrings%2FMulti-Circle-Earrings%2Fpc%2F245%2Fc%2F247%2Fsc%2F249%2F65896.pro%3FproductVariantId%3D1025731%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23049200890001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230492-cry-i1?$Main$,Accessories > Jewelry > Earrings . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.124665,Multi-Circle Earrings,apparel-accessories,Triple golden circles with a hanging dropdown effect that pops with any outfit. Style ready with textured leggings and a cutout crop.,23049209850001,Bebe,23049209850001,,,USD,26,26,2600,,,http://www.kqzyfj.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fearrings%2FMulti-Circle-Earrings%2Fpc%2F245%2Fc%2F247%2Fsc%2F249%2F65896.pro%3FproductVariantId%3D1025732%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23049209850001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230492-psm-i1?$Main$,Accessories > Jewelry > Earrings . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.124665,Multi-Circle Earrings,apparel-accessories,Double circle hanging earrings keep your silhouette on-trend and your look oh so fancy! Style with a sexy jumpsuit and many bangles and bracelets to compliment your look.,23049701160001,Bebe,23049701160001,,,USD,24,24,2400,,,http://www.kqzyfj.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fearrings%2FMulti-Circle-Earrings%2Fpc%2F245%2Fc%2F247%2Fsc%2F249%2F65900.pro%3FproductVariantId%3D1025737%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23049701160001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230497-gol-i1?$Main$,Accessories > Jewelry > Earrings . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.124665,Colored Statement Earrings,apparel-accessories,Glamorous waterfall kite earrings with sexy colored gemstones. A sleek silhouette awaits you.,23050001800001,Bebe,23050001800001,,,USD,32,32,3200,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fearrings%2FColored-Statement-Earrings%2Fpc%2F245%2Fc%2F247%2Fsc%2F249%2F65902.pro%3FproductVariantId%3D1025740%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23050001800001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230500-mlt-i1?$Main$,Accessories > Jewelry > Earrings . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.124665,FLORAL CRYSTAL EARRINGS,apparel-accessories,Simply stunning. Gorgeous garden inspired dropdown earrings with clear crystal and gemstone embellishments. Clustered with swinging effect. Complete your outfit with this high-glamour accessory; you won't regret it.,23050100890001,Bebe,23050100890001,,,USD,29,29,2900,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fearrings%2FFLORAL-CRYSTAL-EARRINGS%2Fpc%2F245%2Fc%2F247%2Fsc%2F249%2F65903.pro%3FproductVariantId%3D1025741%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23050100890001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230501-cry-i1?$Main$,Accessories > Jewelry > Earrings . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.124665,Fringe Statement Earrings,apparel-accessories,Vivid colored beads strike your side view when you pop on these fringe kite earrings. Make a statement every time you wear these beauties! Pair with a skirt and crop top for an evening you won't soon forget.,23050404080001,Bebe,23050404080001,,,USD,29,29,2900,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fearrings%2FFringe-Statement-Earrings%2Fpc%2F245%2Fc%2F247%2Fsc%2F249%2F65904.pro%3FproductVariantId%3D1025742%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23050404080001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230504-flm-i1?$Main$,Accessories > Jewelry > Earrings . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650116,Stone Statement Necklace,apparel-accessories,Statement maker. Add flair to your outfit by adding this oversized stone necklace with circular cutouts and chain detail. Perfect to wear during cocktail hour.,23053824250001,Bebe,23053824250001,,,USD,39,39,3900,,,http://www.jdoqocy.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fnecklaces%2FStone-Statement-Necklace%2Fpc%2F245%2Fc%2F247%2Fsc%2F250%2F65909.pro%3FproductVariantId%3D1025747%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23053824250001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230538-aru-i1?$Main$,Accessories > Jewelry > Necklaces . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650116,Stone Statement Necklace,apparel-accessories,Statement maker. Add flair to your outfit by adding this oversized stone necklace with circular cutouts and chain detail. Perfect to wear during cocktail hour.,23053811870001,Bebe,23053811870001,,,USD,39,39,3900,,,http://www.anrdoezrs.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fnecklaces%2FStone-Statement-Necklace%2Fpc%2F245%2Fc%2F247%2Fsc%2F250%2F65909.pro%3FproductVariantId%3D1025748%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23053811870001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230538-bgd-i1?$Main$,Accessories > Jewelry > Necklaces . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650116,Long Beaded Necklace,apparel-accessories,Must have luxe. Our ultra long beaded necklace is simply marvelous. A waterfall of abundant stones in multi-colored clusters and golden circles.,23054101800001,Bebe,23054101800001,,,USD,49,49,4900,,,http://www.jdoqocy.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fnecklaces%2FLong-Beaded-Necklace%2Fpc%2F245%2Fc%2F247%2Fsc%2F250%2F65911.pro%3FproductVariantId%3D1025756%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23054101800001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230541-mlt-i1?$Main$,Accessories > Jewelry > Necklaces . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650116,Tribal Inspired Bangle Set,apparel-accessories,Instantly in love. This Aztec; diamond; and eclectic Tribal Bracelet Set features etched imprints; midnight colored gemstones; and arrows. Pair with more bangles and cuffs as you step out in fancy style.,23054400400001,Bebe,23054400400001,,,USD,39,39,3900,,,http://www.tkqlhce.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fbracelets%2FTribal-Inspired-Bangle-Set%2Fpc%2F245%2Fc%2F247%2Fsc%2F251%2F65912.pro%3FproductVariantId%3D1025757%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23054400400001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230544-bls-i1?$Main$,Accessories > Jewelry > Bracelets . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650116,Tribal Inspired Bangle Set,apparel-accessories,Instantly in love. This Aztec; diamond; and eclectic Tribal Bracelet Set features etched imprints; midnight colored gemstones; and arrows. Pair with more bangles and cuffs as you step out in fancy style.,23054402880001,Bebe,23054402880001,,,USD,39,39,3900,,,http://www.kqzyfj.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fbracelets%2FTribal-Inspired-Bangle-Set%2Fpc%2F245%2Fc%2F247%2Fsc%2F251%2F65912.pro%3FproductVariantId%3D1025758%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23054402880001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230544-trq-i1?$Main$,Accessories > Jewelry > Bracelets . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650231,Stone & Chain Bangle Set,apparel-accessories,Chains and turquoise stones to your sheer delight. Our connected bangles jangle along your arm and cause havoc at the party! Perfect with a bodycon and more bracelets on your other arm.,23054702880001,Bebe,23054702880001,,,USD,36,36,3600,,,http://www.tkqlhce.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fbracelets%2FStone-Chain-Bangle-Set%2Fpc%2F245%2Fc%2F247%2Fsc%2F251%2F65913.pro%3FproductVariantId%3D1025759%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23054702880001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230547-trq-i1?$Main$,Accessories > Jewelry > Bracelets . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650231,Snake Print Geo Bangle,apparel-accessories,Snake printed vamp up! Add a touch of sexy to shimmer your arm when you snag our Geo Print Bracelet that features gold and snake contrast; available in bright and dark hues. Relax; you've got everything under wraps.,23055304210001,Bebe,23055304210001,,,USD,34,34,3400,,,http://www.kqzyfj.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fbracelets%2FSnake-Print-Geo-Bangle%2Fpc%2F245%2Fc%2F247%2Fsc%2F251%2F65915.pro%3FproductVariantId%3D1025761%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23055304210001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230553-b_w-i1?$Main$,Accessories > Jewelry > Bracelets . Accessories > Jewelry . April Catalog . White Party . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
2,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650231,Snake Print Geo Bangle,apparel-accessories,Snake printed vamp up! Add a touch of sexy to shimmer your arm when you snag our Geo Print Bracelet that features gold and snake contrast; available in bright and dark hues. Relax; you've got everything under wraps.,23055302880001,Bebe,23055302880001,,,USD,34,34,3400,,,http://www.anrdoezrs.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fbracelets%2FSnake-Print-Geo-Bangle%2Fpc%2F245%2Fc%2F247%2Fsc%2F251%2F65915.pro%3FproductVariantId%3D1025762%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23055302880001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230553-trq-i1?$Main$,Accessories > Jewelry > Bracelets . Accessories > Jewelry . April Catalog . White Party . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650347,Starburst Cocktail Ring,apparel-accessories,With this blast of action on your finger; you're sure to shock! It features studs; crystals; and a major gemstone center that simply won't quit shining. Style with bracelets for added luxe appeal.,23055401800001,Bebe,23055401800001,,,USD,22,22,2200,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fall-jewelry%2FStarburst-Cocktail-Ring%2Fpc%2F245%2Fc%2F247%2Fsc%2F248%2F65916.pro%3FproductVariantId%3D1025763%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23055401800001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230554-mlt-i1?$Main$,Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650347,Floral & Stone Bracelet,apparel-accessories,Style luxuriously. The sexiest turquoise centered bracelet features crystal clusters and super shine elements. Cover yourself in glamour when you style this perfect cuff with a statement necklace.,23055702880001,Bebe,23055702880001,,,USD,34,34,3400,,,http://www.kqzyfj.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fbracelets%2FFloral-Stone-Bracelet%2Fpc%2F245%2Fc%2F247%2Fsc%2F251%2F65918.pro%3FproductVariantId%3D1025765%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23055702880001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230557-trq-i1?$Main$,Accessories > Jewelry > Bracelets . Accessories > Jewelry . April Catalog . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650347,Textured Metal Bangle Set,apparel-accessories,Not many bracelet sets can pull off an exquisite and ultra glamorous look like this. Shine-dipped oversized bangles with an added mirror effect that jangles at your every move.,23055902650001,Bebe,23055902650001,,,USD,39,39,3900,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fbracelets%2FTextured-Metal-Bangle-Set%2Fpc%2F245%2Fc%2F247%2Fsc%2F251%2F65919.pro%3FproductVariantId%3D1025767%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23055902650001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230559-sil-i1?$Main$,Accessories > Jewelry > Bracelets . Accessories > Jewelry . White Party . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650347,Crystal Snake Earrings,apparel-accessories,Ssssssssexy. Say it with a slithering earring glistening at your lobe! Shiny crystal snakes grace your silhouette; and are surely the statement piece for conversation.,23057314360001,Bebe,23057314360001,,,USD,29,29,2900,,,http://www.jdoqocy.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fearrings%2FCrystal-Snake-Earrings%2Fpc%2F245%2Fc%2F247%2Fsc%2F249%2F65921.pro%3FproductVariantId%3D1025770%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23057314360001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230573-gwc-i1?$Main$,Accessories > Jewelry > Earrings . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650347,Tortoise & Stone Earrings,apparel-accessories,Dark stones - ultra fancy! Our crystalized gems are in full effect with these hanging waterfall earrings. Creates the most exquisite silhouette.,23058358630001,Bebe,23058358630001,,,USD,32,32,3200,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fearrings%2FTortoise-Stone-Earrings%2Fpc%2F245%2Fc%2F247%2Fsc%2F249%2F65923.pro%3FproductVariantId%3D1025772%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23058358630001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230583-tgl-i1?$Main$,Accessories > Jewelry > Earrings . Accessories > Jewelry . April Catalog . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650463,Stone & Crystal Earrings,apparel-accessories,Glam peacock earrings feature arrow-shaped gems and sparkling crystals that set off any outfit in mere moments. Did we mention their hanging waterfall style?,23060101800001,Bebe,23060101800001,,,USD,32,32,3200,,,http://www.kqzyfj.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fearrings%2FStone-Crystal-Earrings%2Fpc%2F245%2Fc%2F247%2Fsc%2F249%2F65924.pro%3FproductVariantId%3D1025773%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23060101800001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230601-mlt-i1?$Main$,Accessories > Jewelry > Earrings . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650463,Vintage Statement Earrings,apparel-accessories,A hanging cluster of gemstones and crystals upgrade your shadow in seconds. Make your night pop in these vintage earrings that feature multi-colored stonesvivid luxuriousness.,23060601800001,Bebe,23060601800001,,,USD,32,32,3200,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fearrings%2FVintage-Statement-Earrings%2Fpc%2F245%2Fc%2F247%2Fsc%2F249%2F65925.pro%3FproductVariantId%3D1025774%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23060601800001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230606-mlt-i1?$Main$,Accessories > Jewelry > Earrings . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650463,Chain Link Necklace,apparel-accessories,For the sexy ladies. Grab dinner with the gals wearing our oversized necklace featuring an anchor chain and a lobster clasp closure. Don't forget a cat eye.,23061201160001,Bebe,23061201160001,,,USD,36,36,3600,,,http://www.anrdoezrs.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fnecklaces%2FChain-Link-Necklace%2Fpc%2F245%2Fc%2F247%2Fsc%2F250%2F65926.pro%3FproductVariantId%3D1025775%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23061201160001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230612-gol-i1?$Main$,Accessories > Jewelry > Necklaces . Accessories > Jewelry . Accessories . Accessories . April Catalog,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650463,Stone Faceted Earrings,apparel-accessories,Urgent! Urgent! These are so glamorous you need an outfit to match. Simple gem cluster with mini crystals and moonlight inspired embellishments. You're welcome.,23066401800001,Bebe,23066401800001,,,USD,29,29,2900,,,http://www.tkqlhce.com/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fearrings%2FStone-Faceted-Earrings%2Fpc%2F245%2Fc%2F247%2Fsc%2F249%2F65929.pro%3FproductVariantId%3D1025783%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23066401800001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230664-mlt-i1?$Main$,Accessories > Jewelry > Earrings . Accessories > Jewelry . Accessories,,,,,,,,,,,,,,,,yes,new,,4.95
1,bebe.com,http://www.bebe.com,Bebe Product Catalog,41751.1246650463,Crystal Starburst Earrings,apparel-accessories,*BURSTS* of elegant beauty in these silhouette-enhancing waterfall earrings. Double gemstone centerpiece; peacock of color pops. Done deal.,23066801800001,Bebe,23066801800001,,,USD,34,34,3400,,,http://www.dpbolvw.net/click-7494688-10937318?url=http%3A%2F%2Fwww.bebe.com%2Faccessories%2Fjewelry%2Fearrings%2FCrystal-Starburst-Earrings%2Fpc%2F245%2Fc%2F247%2Fsc%2F249%2F65932.pro%3FproductVariantId%3D1025786%26zmam%3D58582752%26zmas%3D1%26zmac%3D2%26zmap%3D23066801800001,http://www.ftjcfx.com/image-7494688-10937318,http://s7d9.scene7.com/is/image/bebe/rbb-230668-mlt-i1?$Main$,Accessories > Jewelry > Earrings . Accessories > Jewelry . Accessories . April Catalog,,,,,,,,,,,,,,,,yes,new,,4.95
